7628
2536 8 1 1 0
8 2602 1 1 1
8 2602 2 2 1
8 2602 2 3 1
2602 8 1 1 0
8 2307 1 1 1
8 2307 2 2 1
8 2307 2 3 1
2307 8 1 1 0
8 2576 1 1 1
8 2576 2 2 1
8 2576 2 3 1
2576 8 1 1 0
8 2141 1 1 1
8 2141 2 2 1
8 2141 2 3 1
2141 8 1 1 0
8 2578 1 1 1
8 2578 2 2 1
8 2578 2 3 1
2578 8 1 1 0
8 1952 1 1 1
8 1952 2 2 1
8 1952 2 3 1
1952 8 1 1 0
8 1018 1 1 1
8 1018 2 2 1
8 1018 2 3 1
1018 8 1 1 0
8 923 5 1 1
8 923 21 2 1
8 923 26 3 1
923 8 2 1 0
8 564 7 1 1
8 564 29 2 1
8 564 37 3 1
564 8 4 1 0
8 65 8 1 1
8 65 33 2 1
8 65 41 3 1
65 8 4 1 0
8 1185 1 1 1
8 1185 2 2 1
8 1185 2 3 1
1185 8 1 1 0
8 123 5 1 1
8 123 18 2 1
8 123 23 3 1
123 8 2 1 0
8 400 1 1 1
8 400 2 2 1
8 400 2 3 1
400 8 1 1 0
8 931 1 1 1
8 931 2 2 1
8 931 2 3 1
931 8 1 1 0
8 1237 1 1 1
8 1237 2 2 1
8 1237 2 3 1
1237 8 1 1 0
8 793 1 1 1
8 793 2 2 1
8 793 2 3 1
793 8 1 1 0
8 279 3 1 1
8 279 14 2 1
8 279 17 3 1
279 8 1 1 0
8 517 8 1 1
8 517 34 2 1
8 517 42 3 1
517 8 4 1 0
8 1582 6 1 1
8 1582 24 2 1
8 1582 30 3 1
1582 8 3 1 0
8 630 3 1 1
8 630 12 2 1
8 630 14 3 1
630 8 1 1 0
8 962 4 1 1
8 962 18 2 1
8 962 22 3 1
962 8 2 1 0
8 1280 5 1 1
8 1280 20 2 1
8 1280 24 3 1
1280 8 2 1 0
8 1654 5 1 1
8 1654 20 2 1
8 1654 24 3 1
1654 8 2 1 0
8 207 4 1 1
8 207 17 2 1
8 207 21 3 1
207 8 2 1 0
8 1685 7 1 1
8 1685 28 2 1
8 1685 34 3 1
1685 8 3 1 0
8 804 5 1 1
8 804 18 2 1
8 804 23 3 1
804 8 2 1 0
8 978 1 1 1
8 978 2 2 1
8 978 2 3 1
978 8 1 1 0
8 1503 1 1 1
8 1503 2 2 1
8 1503 2 3 1
1503 8 1 1 0
8 414 4 1 1
8 414 17 2 1
8 414 21 3 1
414 8 2 1 0
8 828 1 1 1
8 828 2 2 1
8 828 2 3 1
828 8 1 1 0
8 1191 1 1 1
8 1191 2 2 1
8 1191 2 3 1
1191 8 1 1 0
8 1172 5 1 1
8 1172 19 2 1
8 1172 24 3 1
1172 8 2 1 0
8 538 5 1 1
8 538 20 2 1
8 538 25 3 1
538 8 2 1 0
8 120 7 1 1
8 120 28 2 1
8 120 34 3 1
120 8 3 1 0
8 326 1 1 1
8 326 2 2 1
8 326 2 3 1
326 8 1 1 0
8 773 5 1 1
8 773 19 2 1
8 773 24 3 1
773 8 2 1 0
8 547 1 1 1
8 547 2 2 1
8 547 2 3 1
547 8 1 1 0
8 1556 1 1 1
8 1556 2 2 1
8 1556 2 3 1
1556 8 1 1 0
8 642 1 1 1
8 642 2 2 1
8 642 2 3 1
642 8 1 1 0
8 807 1 1 1
8 807 2 2 1
8 807 2 3 1
807 8 1 1 0
8 2479 1 1 1
8 2479 2 2 1
8 2479 2 3 1
2479 8 1 1 0
8 2579 1 1 1
8 2579 2 2 1
8 2579 2 3 1
2579 8 1 1 0
8 2561 1 1 1
8 2561 2 2 1
8 2561 2 3 1
2561 8 1 1 0
8 2594 1 1 1
8 2594 2 2 1
8 2594 2 3 1
2594 8 1 1 0
8 2340 1 1 1
8 2340 2 2 1
8 2340 2 3 1
2340 8 1 1 0
8 2125 1 1 1
8 2125 2 2 1
8 2125 2 3 1
2125 8 1 1 0
8 2135 1 1 1
8 2135 2 2 1
8 2135 2 3 1
2135 8 1 1 0
8 1948 1 1 1
8 1948 2 2 1
8 1948 2 3 1
1948 8 1 1 0
8 2301 1 1 1
8 2301 2 2 1
8 2301 2 3 1
2301 8 1 1 0
8 2335 1 1 1
8 2335 2 2 1
8 2335 2 3 1
2335 8 1 1 0
8 1949 1 1 1
8 1949 2 2 1
8 1949 2 3 1
1949 8 1 1 0
8 2122 1 1 1
8 2122 2 2 1
8 2122 2 3 1
2122 8 1 1 0
8 2559 1 1 1
8 2559 2 2 1
8 2559 2 3 1
2559 8 1 1 0
8 2373 1 1 1
8 2373 2 2 1
8 2373 2 3 1
2373 8 1 1 0
8 2314 1 1 1
8 2314 2 2 1
8 2314 2 3 1
2314 8 1 1 0
8 2318 1 1 1
8 2318 2 2 1
8 2318 2 3 1
2318 8 1 1 0
8 2322 1 1 1
8 2322 2 2 1
8 2322 2 3 1
2322 8 1 1 0
8 2325 1 1 1
8 2325 2 2 1
8 2325 2 3 1
2325 8 1 1 0
8 2560 1 1 1
8 2560 2 2 1
8 2560 2 3 1
2560 8 1 1 0
8 2326 1 1 1
8 2326 2 2 1
8 2326 2 3 1
2326 8 1 1 0
8 2358 1 1 1
8 2358 2 2 1
8 2358 2 3 1
2358 8 1 1 0
8 2550 1 1 1
8 2550 2 2 1
8 2550 2 3 1
2550 8 1 1 0
8 2313 1 1 1
8 2313 2 2 1
8 2313 2 3 1
2313 8 1 1 0
8 1962 1 1 1
8 1962 2 2 1
8 1962 2 3 1
1962 8 1 1 0
8 2317 1 1 1
8 2317 2 2 1
8 2317 2 3 1
2317 8 1 1 0
8 2563 1 1 1
8 2563 2 2 1
8 2563 2 3 1
2563 8 1 1 0
8 2586 3 1 1
8 2586 12 2 1
8 2586 14 3 1
2586 8 1 1 0
8 2134 1 1 1
8 2134 2 2 1
8 2134 2 3 1
2134 8 1 1 0
8 2123 1 1 1
8 2123 2 2 1
8 2123 2 3 1
2123 8 1 1 0
8 2359 1 1 1
8 2359 2 2 1
8 2359 2 3 1
2359 8 1 1 0
8 2386 1 1 1
8 2386 2 2 1
8 2386 2 3 1
2386 8 1 1 0
8 662 9 1 1
8 662 37 2 1
8 662 46 3 1
662 8 5 1 0
8 2555 1 1 1
8 2555 2 2 1
8 2555 2 3 1
2555 8 1 1 0
8 2383 1 1 1
8 2383 2 2 1
8 2383 2 3 1
2383 8 1 1 0
8 2442 1 1 1
8 2442 2 2 1
8 2442 2 3 1
2442 8 1 1 0
8 2316 1 1 1
8 2316 2 2 1
8 2316 2 3 1
2316 8 1 1 0
8 2564 5 1 1
8 2564 20 2 1
8 2564 24 3 1
2564 8 2 1 0
8 2415 1 1 1
8 2415 2 2 1
8 2415 2 3 1
2415 8 1 1 0
8 2299 1 1 1
8 2299 2 2 1
8 2299 2 3 1
2299 8 1 1 0
8 2323 1 1 1
8 2323 2 2 1
8 2323 2 3 1
2323 8 1 1 0
8 2441 1 1 1
8 2441 2 2 1
8 2441 2 3 1
2441 8 1 1 0
8 2341 1 1 1
8 2341 2 2 1
8 2341 2 3 1
2341 8 1 1 0
8 2130 1 1 1
8 2130 2 2 1
8 2130 2 3 1
2130 8 1 1 0
8 2320 1 1 1
8 2320 2 2 1
8 2320 2 3 1
2320 8 1 1 0
8 2121 1 1 1
8 2121 2 2 1
8 2121 2 3 1
2121 8 1 1 0
8 2315 1 1 1
8 2315 2 2 1
8 2315 2 3 1
2315 8 1 1 0
8 2554 1 1 1
8 2554 2 2 1
8 2554 2 3 1
2554 8 1 1 0
8 225 5 1 1
8 225 19 2 1
8 225 24 3 1
225 8 2 1 0
8 666 1 1 1
8 666 2 2 1
8 666 2 3 1
666 8 1 1 0
8 452 1 1 1
8 452 2 2 1
8 452 2 3 1
452 8 1 1 0
8 512 1 1 1
8 512 2 2 1
8 512 2 3 1
512 8 1 1 0
8 811 1 1 1
8 811 2 2 1
8 811 2 3 1
811 8 1 1 0
8 947 1 1 1
8 947 2 2 1
8 947 2 3 1
947 8 1 1 0
8 1069 3 1 1
8 1069 11 2 1
8 1069 14 3 1
1069 8 1 1 0
8 1092 3 1 1
8 1092 11 2 1
8 1092 14 3 1
1092 8 1 1 0
8 147 4 1 1
8 147 18 2 1
8 147 22 3 1
147 8 2 1 0
8 1075 10 1 1
8 1075 41 2 1
8 1075 52 3 1
1075 8 5 1 0
8 455 6 1 1
8 455 24 2 1
8 455 30 3 1
455 8 3 1 0
8 50 1 1 1
8 50 2 2 1
8 50 2 3 1
50 8 1 1 0
8 1572 1 1 1
8 1572 2 2 1
8 1572 2 3 1
1572 8 1 1 0
8 121 12 1 1
8 121 50 2 1
8 121 62 3 1
121 8 6 1 0
8 971 1 1 1
8 971 2 2 1
8 971 2 3 1
971 8 1 1 0
8 191 2 1 1
8 191 9 2 1
8 191 11 3 1
191 8 1 1 0
8 1433 1 1 1
8 1433 2 2 1
8 1433 2 3 1
1433 8 1 1 0
8 196 3 1 1
8 196 12 2 1
8 196 14 3 1
196 8 1 1 0
8 1132 3 1 1
8 1132 12 2 1
8 1132 15 3 1
1132 8 1 1 0
8 1699 1 1 1
8 1699 2 2 1
8 1699 2 3 1
1699 8 1 1 0
8 783 3 1 1
8 783 12 2 1
8 783 14 3 1
783 8 1 1 0
8 1345 7 1 1
8 1345 27 2 1
8 1345 34 3 1
1345 8 3 1 0
8 539 9 1 1
8 539 37 2 1
8 539 46 3 1
539 8 5 1 0
8 1424 1 1 1
8 1424 2 2 1
8 1424 2 3 1
1424 8 1 1 0
8 4455 1 1 1
8 4455 2 2 1
8 4455 2 3 1
4455 8 1 1 0
8 4141 1 1 1
8 4141 2 2 1
8 4141 2 3 1
4141 8 1 1 0
8 4142 1 1 1
8 4142 2 2 1
8 4142 2 3 1
4142 8 1 1 0
8 2609 1 1 1
8 2609 2 2 1
8 2609 2 3 1
2609 8 1 1 0
8 4706 1 1 1
8 4706 2 2 1
8 4706 2 3 1
4706 8 1 1 0
8 2610 1 1 1
8 2610 2 2 1
8 2610 2 3 1
2610 8 1 1 0
8 4452 1 1 1
8 4452 2 2 1
8 4452 2 3 1
4452 8 1 1 0
8 4109 23 1 1
8 4109 92 2 1
8 4109 116 3 1
4109 8 11 1 0
8 249 4 1 1
8 249 14 2 1
8 249 18 3 1
249 8 1 1 0
8 790 6 1 1
8 790 24 2 1
8 790 30 3 1
790 8 3 1 0
8 112 15 1 1
8 112 61 2 1
8 112 76 3 1
112 8 8 1 0
8 979 1 1 1
8 979 2 2 1
8 979 2 3 1
979 8 1 1 0
8 287 6 1 1
8 287 25 2 1
8 287 32 3 1
287 8 3 1 0
8 1355 3 1 1
8 1355 12 2 1
8 1355 15 3 1
1355 8 1 1 0
8 1269 7 1 1
8 1269 28 2 1
8 1269 34 3 1
1269 8 3 1 0
8 1422 4 1 1
8 1422 15 2 1
8 1422 19 3 1
1422 8 1 1 0
8 1093 3 1 1
8 1093 12 2 1
8 1093 16 3 1
1093 8 1 1 0
8 1203 1 1 1
8 1203 2 2 1
8 1203 2 3 1
1203 8 1 1 0
8 1204 1 1 1
8 1204 2 2 1
8 1204 2 3 1
1204 8 1 1 0
8 678 1 1 1
8 678 2 2 1
8 678 2 3 1
678 8 1 1 0
8 101 2 1 1
8 101 9 2 1
8 101 11 3 1
101 8 1 1 0
8 903 1 1 1
8 903 2 2 1
8 903 2 3 1
903 8 1 1 0
8 1625 1 1 1
8 1625 2 2 1
8 1625 2 3 1
1625 8 1 1 0
8 929 1 1 1
8 929 2 2 1
8 929 2 3 1
929 8 1 1 0
8 435 5 1 1
8 435 21 2 1
8 435 26 3 1
435 8 2 1 0
8 2288 1 1 1
8 2288 2 2 1
8 2288 2 3 1
2288 8 1 1 0
8 290 2 1 1
8 290 9 2 1
8 290 11 3 1
290 8 1 1 0
8 4394 1 1 1
8 4394 2 2 1
8 4394 2 3 1
4394 8 1 1 0
8 814 4 1 1
8 814 16 2 1
8 814 20 3 1
814 8 2 1 0
8 47 31 1 1
8 47 124 2 1
8 47 155 3 1
47 8 15 1 0
8 423 1 1 1
8 423 2 2 1
8 423 2 3 1
423 8 1 1 0
8 914 1 1 1
8 914 2 2 1
8 914 2 3 1
914 8 1 1 0
8 552 6 1 1
8 552 25 2 1
8 552 32 3 1
552 8 3 1 0
8 1458 1 1 1
8 1458 2 2 1
8 1458 2 3 1
1458 8 1 1 0
8 4728 1 1 1
8 4728 2 2 1
8 4728 2 3 1
4728 8 1 1 0
8 600 1 1 1
8 600 2 2 1
8 600 2 3 1
600 8 1 1 0
8 1665 1 1 1
8 1665 2 2 1
8 1665 2 3 1
1665 8 1 1 0
8 27 1 1 1
8 27 2 2 1
8 27 2 3 1
27 8 1 1 0
8 156 11 1 1
8 156 44 2 1
8 156 56 3 1
156 8 6 1 0
8 388 1 1 1
8 388 2 2 1
8 388 2 3 1
388 8 1 1 0
8 269 5 1 1
8 269 21 2 1
8 269 26 3 1
269 8 2 1 0
8 48 15 1 1
8 48 59 2 1
8 48 73 3 1
48 8 7 1 0
8 114 1 1 1
8 114 2 2 1
8 114 2 3 1
114 8 1 1 0
8 1624 1 1 1
8 1624 2 2 1
8 1624 2 3 1
1624 8 1 1 0
8 846 1 1 1
8 846 2 2 1
8 846 2 3 1
846 8 1 1 0
8 655 3 1 1
8 655 11 2 1
8 655 14 3 1
655 8 1 1 0
8 76 13 1 1
8 76 53 2 1
8 76 66 3 1
76 8 6 1 0
8 527 5 1 1
8 527 19 2 1
8 527 24 3 1
527 8 2 1 0
8 335 1 1 1
8 335 2 2 1
8 335 2 3 1
335 8 1 1 0
8 292 5 1 1
8 292 21 2 1
8 292 26 3 1
292 8 2 1 0
8 201 5 1 1
8 201 19 2 1
8 201 24 3 1
201 8 2 1 0
8 1045 4 1 1
8 1045 17 2 1
8 1045 22 3 1
1045 8 2 1 0
8 100 14 1 1
8 100 57 2 1
8 100 71 3 1
100 8 7 1 0
8 1247 1 1 1
8 1247 2 2 1
8 1247 2 3 1
1247 8 1 1 0
8 1187 8 1 1
8 1187 34 2 1
8 1187 42 3 1
1187 8 4 1 0
8 102 18 1 1
8 102 72 2 1
8 102 90 3 1
102 8 9 1 0
8 10 11 1 1
8 10 45 2 1
8 10 56 3 1
10 8 6 1 0
8 976 1 1 1
8 976 2 2 1
8 976 2 3 1
976 8 1 1 0
8 62 15 1 1
8 62 60 2 1
8 62 74 3 1
62 8 7 1 0
8 195 4 1 1
8 195 16 2 1
8 195 20 3 1
195 8 2 1 0
8 765 1 1 1
8 765 2 2 1
8 765 2 3 1
765 8 1 1 0
8 289 1 1 1
8 289 2 2 1
8 289 2 3 1
289 8 1 1 0
8 632 6 1 1
8 632 24 2 1
8 632 30 3 1
632 8 3 1 0
8 849 5 1 1
8 849 21 2 1
8 849 26 3 1
849 8 2 1 0
8 563 9 1 1
8 563 35 2 1
8 563 43 3 1
563 8 4 1 0
8 716 2 1 1
8 716 9 2 1
8 716 11 3 1
716 8 1 1 0
8 169 1 1 1
8 169 2 2 1
8 169 2 3 1
169 8 1 1 0
8 330 1 1 1
8 330 2 2 1
8 330 2 3 1
330 8 1 1 0
8 881 3 1 1
8 881 13 2 1
8 881 16 3 1
881 8 1 1 0
8 583 1 1 1
8 583 2 2 1
8 583 2 3 1
583 8 1 1 0
8 626 1 1 1
8 626 2 2 1
8 626 2 3 1
626 8 1 1 0
8 2357 1 1 1
8 2357 2 2 1
8 2357 2 3 1
2357 8 1 1 0
8 342 31 1 1
8 342 123 2 1
8 342 153 3 1
342 8 15 1 0
8 844 19 1 1
8 844 75 2 1
8 844 94 3 1
844 8 10 1 0
8 1192 1 1 1
8 1192 2 2 1
8 1192 2 3 1
1192 8 1 1 0
8 367 12 1 1
8 367 50 2 1
8 367 62 3 1
367 8 6 1 0
8 2015 1 1 1
8 2015 2 2 1
8 2015 2 3 1
2015 8 1 1 0
8 2165 1 1 1
8 2165 2 2 1
8 2165 2 3 1
2165 8 1 1 0
8 2012 1 1 1
8 2012 2 2 1
8 2012 2 3 1
2012 8 1 1 0
8 2158 1 1 1
8 2158 2 2 1
8 2158 2 3 1
2158 8 1 1 0
8 2164 1 1 1
8 2164 2 2 1
8 2164 2 3 1
2164 8 1 1 0
8 2013 1 1 1
8 2013 2 2 1
8 2013 2 3 1
2013 8 1 1 0
8 2159 1 1 1
8 2159 2 2 1
8 2159 2 3 1
2159 8 1 1 0
8 2160 1 1 1
8 2160 2 2 1
8 2160 2 3 1
2160 8 1 1 0
8 2014 1 1 1
8 2014 2 2 1
8 2014 2 3 1
2014 8 1 1 0
8 2016 1 1 1
8 2016 2 2 1
8 2016 2 3 1
2016 8 1 1 0
8 2049 1 1 1
8 2049 2 2 1
8 2049 2 3 1
2049 8 1 1 0
8 5042 1 1 1
8 5042 2 2 1
8 5042 2 3 1
5042 8 1 1 0
8 2191 1 1 1
8 2191 2 2 1
8 2191 2 3 1
2191 8 1 1 0
8 185 7 1 1
8 185 29 2 1
8 185 36 3 1
185 8 4 1 0
8 2045 1 1 1
8 2045 2 2 1
8 2045 2 3 1
2045 8 1 1 0
8 2503 1 1 1
8 2503 2 2 1
8 2503 2 3 1
2503 8 1 1 0
8 2022 1 1 1
8 2022 2 2 1
8 2022 2 3 1
2022 8 1 1 0
8 1434 10 1 1
8 1434 40 2 1
8 1434 50 3 1
1434 8 5 1 0
8 954 1 1 1
8 954 2 2 1
8 954 2 3 1
954 8 1 1 0
8 2163 1 1 1
8 2163 2 2 1
8 2163 2 3 1
2163 8 1 1 0
8 2034 1 1 1
8 2034 2 2 1
8 2034 2 3 1
2034 8 1 1 0
8 2033 1 1 1
8 2033 2 2 1
8 2033 2 3 1
2033 8 1 1 0
8 2471 1 1 1
8 2471 2 2 1
8 2471 2 3 1
2471 8 1 1 0
8 309 4 1 1
8 309 14 2 1
8 309 18 3 1
309 8 1 1 0
8 2032 1 1 1
8 2032 2 2 1
8 2032 2 3 1
2032 8 1 1 0
8 2587 1 1 1
8 2587 2 2 1
8 2587 2 3 1
2587 8 1 1 0
8 4997 1 1 1
8 4997 2 2 1
8 4997 2 3 1
4997 8 1 1 0
8 241 1 1 1
8 241 2 2 1
8 241 2 3 1
241 8 1 1 0
8 200 13 1 1
8 200 52 2 1
8 200 64 3 1
200 8 6 1 0
8 226 5 1 1
8 226 21 2 1
8 226 26 3 1
226 8 2 1 0
8 446 7 1 1
8 446 28 2 1
8 446 35 3 1
446 8 3 1 0
8 432 1 1 1
8 432 2 2 1
8 432 2 3 1
432 8 1 1 0
8 1002 3 1 1
8 1002 11 2 1
8 1002 14 3 1
1002 8 1 1 0
8 1117 1 1 1
8 1117 2 2 1
8 1117 2 3 1
1117 8 1 1 0
8 1459 1 1 1
8 1459 2 2 1
8 1459 2 3 1
1459 8 1 1 0
8 375 1 1 1
8 375 2 2 1
8 375 2 3 1
375 8 1 1 0
8 1399 1 1 1
8 1399 2 2 1
8 1399 2 3 1
1399 8 1 1 0
8 1089 5 1 1
8 1089 18 2 1
8 1089 23 3 1
1089 8 2 1 0
8 479 1 1 1
8 479 2 2 1
8 479 2 3 1
479 8 1 1 0
8 57 8 1 1
8 57 33 2 1
8 57 41 3 1
57 8 4 1 0
8 1226 4 1 1
8 1226 18 2 1
8 1226 22 3 1
1226 8 2 1 0
8 494 1 1 1
8 494 2 2 1
8 494 2 3 1
494 8 1 1 0
8 1946 7 1 1
8 1946 27 2 1
8 1946 34 3 1
1946 8 3 1 0
8 366 5 1 1
8 366 20 2 1
8 366 24 3 1
366 8 2 1 0
8 974 5 1 1
8 974 20 2 1
8 974 25 3 1
974 8 2 1 0
8 973 8 1 1
8 973 33 2 1
8 973 41 3 1
973 8 4 1 0
8 110 12 1 1
8 110 48 2 1
8 110 60 3 1
110 8 6 1 0
8 1166 1 1 1
8 1166 2 2 1
8 1166 2 3 1
1166 8 1 1 0
8 680 1 1 1
8 680 2 2 1
8 680 2 3 1
680 8 1 1 0
8 1256 1 1 1
8 1256 2 2 1
8 1256 2 3 1
1256 8 1 1 0
8 498 1 1 1
8 498 2 2 1
8 498 2 3 1
498 8 1 1 0
8 285 12 1 1
8 285 48 2 1
8 285 60 3 1
285 8 6 1 0
8 4252 1 1 1
8 4252 2 2 1
8 4252 2 3 1
4252 8 1 1 0
8 4254 1 1 1
8 4254 2 2 1
8 4254 2 3 1
4254 8 1 1 0
8 4261 1 1 1
8 4261 2 2 1
8 4261 2 3 1
4261 8 1 1 0
8 4267 1 1 1
8 4267 2 2 1
8 4267 2 3 1
4267 8 1 1 0
8 1234 1 1 1
8 1234 2 2 1
8 1234 2 3 1
1234 8 1 1 0
8 1194 1 1 1
8 1194 2 2 1
8 1194 2 3 1
1194 8 1 1 0
8 4313 1 1 1
8 4313 2 2 1
8 4313 2 3 1
4313 8 1 1 0
8 4322 1 1 1
8 4322 2 2 1
8 4322 2 3 1
4322 8 1 1 0
8 4331 1 1 1
8 4331 2 2 1
8 4331 2 3 1
4331 8 1 1 0
8 4337 1 1 1
8 4337 2 2 1
8 4337 2 3 1
4337 8 1 1 0
8 243 5 1 1
8 243 19 2 1
8 243 24 3 1
243 8 2 1 0
8 2367 1 1 1
8 2367 2 2 1
8 2367 2 3 1
2367 8 1 1 0
8 1470 3 1 1
8 1470 13 2 1
8 1470 16 3 1
1470 8 1 1 0
8 313 1 1 1
8 313 2 2 1
8 313 2 3 1
313 8 1 1 0
8 1230 7 1 1
8 1230 27 2 1
8 1230 34 3 1
1230 8 3 1 0
8 215 1 1 1
8 215 2 2 1
8 215 2 3 1
215 8 1 1 0
8 3751 1 1 1
8 3751 2 2 1
8 3751 2 3 1
3751 8 1 1 0
8 3720 1 1 1
8 3720 2 2 1
8 3720 2 3 1
3720 8 1 1 0
8 673 4 1 1
8 673 14 2 1
8 673 18 3 1
673 8 1 1 0
8 565 4 1 1
8 565 14 2 1
8 565 18 3 1
565 8 1 1 0
8 85 13 1 1
8 85 53 2 1
8 85 66 3 1
85 8 6 1 0
8 332 3 1 1
8 332 13 2 1
8 332 17 3 1
332 8 1 1 0
8 1175 3 1 1
8 1175 14 2 1
8 1175 17 3 1
1175 8 1 1 0
8 4014 1 1 1
8 4014 2 2 1
8 4014 2 3 1
4014 8 1 1 0
8 760 1 1 1
8 760 2 2 1
8 760 2 3 1
760 8 1 1 0
8 3375 1 1 1
8 3375 2 2 1
8 3375 2 3 1
3375 8 1 1 0
8 321 1 1 1
8 321 2 2 1
8 321 2 3 1
321 8 1 1 0
8 1232 1 1 1
8 1232 2 2 1
8 1232 2 3 1
1232 8 1 1 0
8 1182 3 1 1
8 1182 11 2 1
8 1182 14 3 1
1182 8 1 1 0
8 3632 1 1 1
8 3632 2 2 1
8 3632 2 3 1
3632 8 1 1 0
8 3561 1 1 1
8 3561 2 2 1
8 3561 2 3 1
3561 8 1 1 0
8 2926 1 1 1
8 2926 2 2 1
8 2926 2 3 1
2926 8 1 1 0
8 525 1 1 1
8 525 2 2 1
8 525 2 3 1
525 8 1 1 0
8 1095 5 1 1
8 1095 22 2 1
8 1095 27 3 1
1095 8 2 1 0
8 447 1 1 1
8 447 2 2 1
8 447 2 3 1
447 8 1 1 0
8 219 6 1 1
8 219 25 2 1
8 219 32 3 1
219 8 3 1 0
8 125 24 1 1
8 125 94 2 1
8 125 118 3 1
125 8 12 1 0
8 2854 1 1 1
8 2854 2 2 1
8 2854 2 3 1
2854 8 1 1 0
8 60 7 1 1
8 60 28 2 1
8 60 35 3 1
60 8 3 1 0
8 236 6 1 1
8 236 26 2 1
8 236 32 3 1
236 8 3 1 0
8 629 3 1 1
8 629 12 2 1
8 629 16 3 1
629 8 1 1 0
8 2963 1 1 1
8 2963 2 2 1
8 2963 2 3 1
2963 8 1 1 0
8 3660 1 1 1
8 3660 2 2 1
8 3660 2 3 1
3660 8 1 1 0
8 160 6 1 1
8 160 26 2 1
8 160 32 3 1
160 8 3 1 0
8 883 5 1 1
8 883 20 2 1
8 883 26 3 1
883 8 2 1 0
8 261 8 1 1
8 261 32 2 1
8 261 40 3 1
261 8 4 1 0
8 439 6 1 1
8 439 25 2 1
8 439 32 3 1
439 8 3 1 0
8 440 25 1 1
8 440 99 2 1
8 440 124 3 1
440 8 12 1 0
8 1687 3 1 1
8 1687 12 2 1
8 1687 14 3 1
1687 8 1 1 0
8 157 6 1 1
8 157 22 2 1
8 157 28 3 1
157 8 2 1 0
8 328 3 1 1
8 328 11 2 1
8 328 13 3 1
328 8 1 1 0
8 1143 5 1 1
8 1143 21 2 1
8 1143 26 3 1
1143 8 2 1 0
8 3577 1 1 1
8 3577 2 2 1
8 3577 2 3 1
3577 8 1 1 0
8 3592 1 1 1
8 3592 2 2 1
8 3592 2 3 1
3592 8 1 1 0
8 4157 1 1 1
8 4157 2 2 1
8 4157 2 3 1
4157 8 1 1 0
8 4015 1 1 1
8 4015 2 2 1
8 4015 2 3 1
4015 8 1 1 0
8 1400 5 1 1
8 1400 18 2 1
8 1400 23 3 1
1400 8 2 1 0
8 1487 5 1 1
8 1487 21 2 1
8 1487 26 3 1
1487 8 2 1 0
8 3312 1 1 1
8 3312 2 2 1
8 3312 2 3 1
3312 8 1 1 0
8 3747 1 1 1
8 3747 2 2 1
8 3747 2 3 1
3747 8 1 1 0
8 3935 1 1 1
8 3935 2 2 1
8 3935 2 3 1
3935 8 1 1 0
8 3322 1 1 1
8 3322 2 2 1
8 3322 2 3 1
3322 8 1 1 0
8 264 8 1 1
8 264 32 2 1
8 264 40 3 1
264 8 4 1 0
8 92 16 1 1
8 92 63 2 1
8 92 78 3 1
92 8 8 1 0
8 390 8 1 1
8 390 30 2 1
8 390 38 3 1
390 8 4 1 0
8 86 8 1 1
8 86 32 2 1
8 86 40 3 1
86 8 4 1 0
8 370 8 1 1
8 370 33 2 1
8 370 42 3 1
370 8 4 1 0
8 3379 1 1 1
8 3379 2 2 1
8 3379 2 3 1
3379 8 1 1 0
8 3381 1 1 1
8 3381 2 2 1
8 3381 2 3 1
3381 8 1 1 0
8 3567 1 1 1
8 3567 2 2 1
8 3567 2 3 1
3567 8 1 1 0
8 4013 1 1 1
8 4013 2 2 1
8 4013 2 3 1
4013 8 1 1 0
8 72 3 1 1
8 72 12 2 1
8 72 15 3 1
72 8 1 1 0
8 1012 1 1 1
8 1012 2 2 1
8 1012 2 3 1
1012 8 1 1 0
8 302 5 1 1
8 302 22 2 1
8 302 27 3 1
302 8 2 1 0
8 106 11 1 1
8 106 45 2 1
8 106 56 3 1
106 8 6 1 0
8 153 11 1 1
8 153 43 2 1
8 153 54 3 1
153 8 6 1 0
8 3378 1 1 1
8 3378 2 2 1
8 3378 2 3 1
3378 8 1 1 0
8 619 1 1 1
8 619 2 2 1
8 619 2 3 1
619 8 1 1 0
8 1077 3 1 1
8 1077 11 2 1
8 1077 14 3 1
1077 8 1 1 0
8 3015 1 1 1
8 3015 2 2 1
8 3015 2 3 1
3015 8 1 1 0
8 2969 1 1 1
8 2969 2 2 1
8 2969 2 3 1
2969 8 1 1 0
8 468 3 1 1
8 468 11 2 1
8 468 14 3 1
468 8 1 1 0
8 1189 3 1 1
8 1189 13 2 1
8 1189 17 3 1
1189 8 1 1 0
8 45 24 1 1
8 45 95 2 1
8 45 118 3 1
45 8 12 1 0
8 32 1 1 1
8 32 2 2 1
8 32 2 3 1
32 8 1 1 0
8 957 1 1 1
8 957 2 2 1
8 957 2 3 1
957 8 1 1 0
8 3934 1 1 1
8 3934 2 2 1
8 3934 2 3 1
3934 8 1 1 0
8 1494 6 1 1
8 1494 24 2 1
8 1494 30 3 1
1494 8 3 1 0
8 1471 4 1 1
8 1471 16 2 1
8 1471 20 3 1
1471 8 2 1 0
8 1184 4 1 1
8 1184 18 2 1
8 1184 22 3 1
1184 8 2 1 0
8 212 4 1 1
8 212 17 2 1
8 212 22 3 1
212 8 2 1 0
8 193 20 1 1
8 193 82 2 1
8 193 102 3 1
193 8 10 1 0
8 213 5 1 1
